column;detector;hcid;padrow;position;uncal_slope;slope;uncal_dy;uncal_y;dy;x;y;z
2;245;490;11;214;0.001;0.0323745;0.015229;47.4748;0.506835;362.975;47.4748;244
2;245;490;11;221;0.006;0.0373745;0.091374;47.5623;0.585112;362.975;47.5623;244
1;306;613;13;1446;0.008;0.0463752;0.098552;91.6812;0.58856;299.975;91.6812;75.75
1;307;615;12;1502;0.008;0.0448336;0.103208;91.9781;0.59675;312.575;91.978;83.25
1;309;619;12;1618;-0.003;0.029554;-0.042195;93.4203;0.458028;337.775;93.4202;85.75
1;309;619;12;1616;-0.004;0.028554;-0.05626;93.3953;0.44253;337.775;93.3952;85.75
3;384;768;0;153;0.002;0.0404409;0.024638;65.1187;0.509255;299.975;65.1186;-184.75
3;384;768;0;149;0;0.0384409;0;65.0687;0.48407;299.975;65.0686;-184.75
3;385;770;1;277;0.003;0.0391703;0.038703;66.2656;0.520994;312.575;66.2655;-192.25
3;387;774;1;525;0.008;0.0406584;0.11252;69.3578;0.592337;337.775;69.3577;-206.75
3;388;776;1;614;-0.003;0.0287162;-0.043941;70.8831;0.438622;350.375;70.883;-214
3;388;776;1;625;0.005;0.0367162;0.073235;71.0206;0.560817;350.375;71.0205;-214
2;428;857;13;1927;-0.025;0.0102756;-0.337075;115.688;0.142568;325.175;115.688;76.5
2;428;857;13;2014;0.031;0.0662756;0.417973;116.776;0.919535;325.175;116.776;76.5
2;430;861;9;353;0.005;0.0377103;0.073235;121.621;0.565286;350.375;121.621;114
2;430;861;9;369;0.015;0.0477103;0.219705;121.821;0.715188;350.375;121.821;114
3;430;861;12;1879;0.027;0.0597103;0.395469;133.096;0.89507;350.375;133.096;87
2;431;863;10;1742;0.006;0.0369968;0.091374;112.975;0.586931;362.975;112.975;106
3;431;863;12;529;-0.026;0.0049968;-0.395954;141.412;0.0792711;362.975;141.412;88
3;431;863;13;211;-0.034;-0.0030032;-0.517786;137.437;-0.0476438;362.975;137.437;79
3;431;863;13;404;-0.002;0.0289968;-0.030458;139.85;0.460016;362.975;139.85;79
3;431;863;14;1943;-0.055;-0.0240032;-0.837595;133.487;-0.380796;362.975;133.487;70
3;438;876;13;1775;0.01;0.0492272;0.12319;59.7937;0.620553;299.975;59.7937;-158.25
3;440;880;14;2026;-0.007;0.0287251;-0.094381;62.926;0.399343;325.175;62.926;-172.5
3;440;880;14;2046;0.007;0.0427251;0.094381;63.176;0.593975;325.175;63.176;-172.5
3;441;882;14;121;0.007;0.0407435;0.098455;64.3078;0.593384;337.775;64.3078;-179.25
3;442;884;14;268;0.006;0.0393725;0.087882;66.5581;0.589297;350.375;66.5581;-186
3;443;886;14;402;-0.001;0.0304273;-0.015229;67.8248;0.479332;362.975;67.8248;-187
3;30;61;4;558;-0.007;-0.00370568;-0.086233;142.181;-0.500741;299.975;142.181;267.25
0;60;120;2;1866;0.011;0.0486655;0.135509;6.93122;0.618657;299.975;6.93121;282.25
0;60;120;2;1902;0.035;0.0726655;0.431165;7.38123;0.923756;299.975;7.38121;282.25
0;61;122;1;630;0.036;0.0729446;0.464436;16.6781;0.964713;312.575;16.6781;289.75
0;61;122;1;656;0.051;0.0879446;0.657951;17.0031;1.16309;312.575;17.0031;289.75
2;63;126;2;1430;-0.001;0.0322188;-0.014065;37.0703;0.469842;337.775;37.0703;308.75
2;63;126;2;1462;0.033;0.0662188;0.464145;37.4703;0.965659;337.775;37.4703;308.75
1;63;126;3;765;0.044;0.0772188;0.61886;36.3578;1.12607;337.775;36.3578;300.25
0;65;130;7;1455;-0.002;0.025568;-0.030458;1.38732;0.433301;362.975;1.38731;280
0;65;130;7;1473;0.011;0.038568;0.167519;1.61232;0.653612;362.975;1.61231;280
2;162;324;10;83;-0.007;0.0314593;-0.086233;46.285;0.406224;299.975;46.285;-40.5
2;163;326;10;188;-0.002;0.0354655;-0.025802;47.1137;0.471576;312.575;47.1137;-40.5
2;164;328;10;286;-0.003;0.032374;-0.040449;48.8011;0.455316;325.175;48.8011;-40.5
2;164;328;10;286;-0.003;0.032374;-0.040449;48.8011;0.455316;325.175;48.8011;-40.5
2;166;332;11;518;-0.004;0.02805;-0.058588;51.6831;0.433807;350.375;51.6831;-49
2;167;334;11;581;-0.028;0.003576;-0.426412;52.0623;0.0564137;362.975;52.0623;-49
1;180;361;1;1526;-0.023;-0.0201787;-0.283337;92.6812;-2.86989;299.975;92.6812;289.75
1;181;363;0;1716;-0.02;-0.0166025;-0.25802;94.6531;-2.17697;312.575;94.6531;297.25
1;183;367;0;22;0.022;0.0556072;0.30943;99.0703;0.804745;337.775;99.0703;325.25
1;184;369;0;194;-0.008;-0.0038074;-0.117176;101.633;-0.323045;350.375;101.633;339.25
3;216;432;13;297;0.037;0.0751549;0.455803;66.9187;0.949312;299.975;66.9188;75.75
3;216;432;13;297;0.038;0.0761549;0.468122;66.9187;0.961943;299.975;66.9188;75.75
3;217;434;13;699;0.023;0.0519734;0.296723;71.5406;0.806658;312.575;71.5406;75.75
3;217;434;13;709;0.032;0.0609734;0.412832;71.6656;0.946343;312.575;71.6656;75.75
0;218;437;13;1740;0.056;0.0899321;0.755048;77.351;1.27109;325.175;77.351;76.5
0;218;437;13;1723;0.032;0.0659321;0.431456;77.1385;0.931879;325.175;77.1385;76.5
0;220;441;12;462;0.03;0.0534409;0.43941;86.9831;0.997483;350.375;86.9832;87
0;220;441;12;461;0.027;0.0504409;0.395469;86.9706;0.941487;350.375;86.9707;87
3;222;445;5;1884;0.025;0.0630593;0.307975;133.197;0.798547;299.975;133.198;4.5
3;222;445;5;1911;0.044;0.0820593;0.542036;133.535;1.03915;299.975;133.535;4.5
3;224;449;5;161;0.037;0.0713603;0.498871;137.239;1.00023;325.175;137.239;4.5
3;224;449;5;157;0.029;0.0633603;0.391007;137.189;0.888094;325.175;137.189;4.5
3;225;451;5;292;-0.006;0.0278215;-0.08439;138.433;0.401886;337.775;138.433;4.5
3;225;451;5;333;0.023;0.0568215;0.323495;138.946;0.820797;337.775;138.946;4.5
1;247;495;12;78;0.004;0.027205;0.051604;99.7781;0.764437;312.575;99.7781;83.25
1;247;495;12;87;0.01;0.033205;0.12901;99.8906;0.933032;312.575;99.8906;83.25
1;248;497;12;158;0.007;0.0421274;0.094381;101.176;0.58857;325.175;101.176;84.5
1;248;497;12;173;0.017;0.0521274;0.229211;101.363;0.728281;325.175;101.364;84.5
1;250;501;12;397;0.001;0.0329179;0.014647;104.171;0.505782;350.375;104.171;87
1;250;501;12;399;0.004;0.0359179;0.058588;104.196;0.551876;350.375;104.196;87
1;251;503;12;505;0.021;0.0528131;0.319809;105.112;0.82851;362.975;105.112;88
0;256;512;10;1386;-0.051;-0.0189449;-0.746997;0.940257;-0.291119;350.375;0.94028;-40.5
0;261;522;0;1994;-0.058;-0.0233534;-0.81577;8.1203;-0.335743;337.775;8.12032;-60.75
0;343;686;2;1517;-0.023;0.0137381;-0.296723;2.1262;0.182303;312.575;2.12612;31.5
0;344;688;2;1623;-0.029;0.00602694;-0.391007;3.9136;0.0841547;325.175;3.91353;31.5
0;346;692;2;1767;-0.024;0.00806381;-0.351528;5.69564;0.122634;350.375;5.69557;31.5
0;347;694;2;1820;-0.02;0.0110705;-0.30458;5.94982;0.172917;362.975;5.94976;31.5
2;44;88;4;69;0.062;0.0965247;0.835946;46.0886;1.35616;325.175;46.0886;13.5
3;46;92;4;229;-0.009;0.0241828;-0.131823;66.0706;0.362376;350.375;66.0707;13.5
0;47;95;3;1579;0;0.0322123;0;74.9373;0.503289;362.975;74.9373;22.5
3;48;97;12;1532;0.022;0.0607829;0.271018;128.756;0.76658;299.975;128.756;-150.75
3;48;97;12;1534;0.02;0.0587829;0.24638;128.781;0.741357;299.975;128.781;-150.75
3;51;103;13;19;0.016;0.0346972;0.22504;135.033;0.751895;337.775;135.033;-170.75
3;52;105;13;226;0.056;0.089222;0.820232;138.033;1.34243;350.375;138.033;-177
3;53;107;13;410;0.051;0.0825109;0.776679;139.925;1.29019;362.975;139.925;-178
3;53;107;13;409;0.049;0.0805109;0.746221;139.912;1.25892;362.975;139.912;-178
1;180;360;5;618;-0.031;-0.0281787;-0.381889;34.9312;-4.00769;299.975;34.9312;259.75
1;181;362;4;732;-0.018;-0.0146025;-0.232218;35.9531;-1.91472;312.575;35.9531;267.25
2;183;366;4;1601;-0.007;0.0266072;-0.098455;39.2078;0.385058;337.775;39.2078;291.75
2;184;368;4;1721;-0.023;-0.0188074;-0.336881;41.1206;-1.59574;350.375;41.1206;304
2;185;370;3;1841;-0.012;0.018782;-0.182748;42.2123;0.296296;362.975;42.2123;316
2;250;501;15;0;0.004;0.0359179;0.058588;117.208;0.551876;350.375;117.208;60.75
2;251;503;15;105;0.021;0.0528131;0.319809;118.112;0.82851;362.975;118.112;61.25
2;252;505;0;1686;-0.003;0.0361438;-0.036957;112.722;0.459085;299.975;112.722;49
2;253;507;0;1776;0.034;0.0719081;0.438634;113.364;0.948444;312.575;113.364;49
0;264;529;15;582;0.004;0.0419357;0.049276;88.4812;0.534569;299.975;88.4813;-297.25
2;349;699;3;734;0.046;0.0816878;0.593446;125.978;1.09026;312.575;125.978;-83.25
2;349;699;3;713;0.026;0.0616878;0.335426;125.716;0.823327;312.575;125.715;-83.25
2;350;701;4;805;0.037;0.0719484;0.498871;127.263;1.00199;325.175;127.263;-92.5
3;350;701;4;1408;0.033;0.0679484;0.444939;127.201;0.946284;325.175;127.201;-92.5
3;351;703;4;1491;0.032;0.0655203;0.45008;127.833;0.947772;337.775;127.833;-94.25
3;351;703;4;1488;0.031;0.0645203;0.436015;127.795;0.933306;337.775;127.795;-94.25
3;352;705;4;1587;0.033;0.0598678;0.483351;129.446;1.02542;350.375;129.446;-96
3;352;705;4;1579;0.027;0.0538678;0.395469;129.346;0.922652;350.375;129.346;-96
3;353;707;4;1691;0.024;0.0552836;0.365496;130.337;0.861525;362.975;130.337;-97
3;372;745;1;12;-0.035;0.00312372;-0.431165;135.397;0.0396651;299.975;135.397;40.5
3;372;745;1;63;0.021;0.0591237;0.258699;136.035;0.750755;299.975;136.035;40.5
1;391;783;7;1810;-0.026;0.0101022;-0.335426;95.8281;0.136782;312.575;95.8281;244.75
1;392;785;8;1931;0.017;0.0526604;0.229211;97.7385;0.725678;325.175;97.7385;247.5
1;392;785;8;1936;0.021;0.0566604;0.283143;97.801;0.780799;325.175;97.801;247.5
3;394;789;12;1377;-0.035;-0.00206049;-0.512645;126.821;-0.0306866;350.375;126.821;232
0;425;850;14;1445;-0.012;0.0193028;-0.182748;1.26232;0.304961;362.975;1.26231;217
0;425;850;14;1548;0.053;0.0843028;0.807137;2.54982;1.33188;362.975;2.54981;217
1;431;863;1;85;-0.028;0.0029968;-0.426412;99.8623;0.0475423;362.975;99.8623;187
2;458;916;4;1508;-0.039;-0.00352367;-0.525837;38.451;-0.0487233;325.175;38.451;148.5
0;459;918;3;1736;-0.027;0.00715544;-0.379755;4.89529;0.104081;337.775;4.89529;162.25
3;481;962;15;195;0.015;0.0521432;0.193515;65.2406;0.688132;312.575;65.2406;184.75
3;482;964;14;347;-0.039;-0.00467626;-0.525837;67.5385;-0.0660707;325.175;67.5385;199.5
3;482;964;15;373;0.013;0.0473237;0.175279;67.8635;0.668636;325.175;67.8635;191.75
1;510;1021;10;1837;0.059;0.0972951;0.726821;96.5687;1.24101;299.975;96.5687;222.25
1;510;1021;10;1821;-0.012;0.0262951;-0.147828;96.3687;0.335397;299.975;96.3687;222.25
1;510;1021;10;1852;-0.001;0.0372951;-0.012319;96.7562;0.475704;299.975;96.7562;222.25
2;513;1027;9;235;0.015;0.0506818;0.210975;119.733;0.715613;337.775;119.733;249.25
3;514;1029;8;1662;-0.021;0.0126527;-0.307587;130.383;0.187343;350.375;130.383;268
3;514;1029;9;1548;-0.004;0.0296527;-0.058588;128.958;0.439056;350.375;128.958;259
3;514;1029;9;1625;0.047;0.0806527;0.688409;129.921;1.19419;350.375;129.921;259
3;515;1031;8;248;0.035;0.0678316;0.533015;137.9;1.04369;362.975;137.9;271
0;3;6;2;1975;-0.006;0.0272762;-0.08439;7.8828;0.399328;337.775;7.88279;308.75
0;3;6;2;306;-0.013;0.0202762;-0.182845;12.6203;0.296846;337.775;12.6203;308.75
3;4;8;10;312;-0.009;0.0228145;-0.131823;67.1081;0.347517;350.375;67.1081;250
2;5;10;8;395;-0.039;-0.036528;-0.593931;49.7373;-7.7126;362.975;49.7373;271
3;5;10;8;1593;0.028;0.030472;0.426412;57.1123;6.43392;362.975;57.1123;271
2;5;10;9;223;-0.043;-0.040528;-0.654847;47.5873;-8.55717;362.975;47.5873;262
3;5;10;9;1528;-0.005;-0.00252801;-0.076145;56.2998;-0.533769;362.975;56.2998;262
3;5;10;9;1659;-0.03;-0.027528;-0.45687;57.9373;-5.81232;362.975;57.9373;262
1;5;10;10;313;-0.032;-0.029528;-0.487328;30.7123;-6.2346;362.975;30.7123;253
0;126;253;15;651;-0.04;-0.000976165;-0.49276;89.3437;-0.0124054;299.975;89.3438;60.75
2;172;345;4;1810;-0.046;-0.0130717;-0.673762;114.233;-0.199411;350.375;114.233;-96
0;195;390;9;1450;-0.038;-0.00397595;-0.53447;1.30825;-0.05734;337.775;1.30823;-31.5
0;196;392;9;422;-0.002;0.0309267;-0.029294;14.4831;0.46713;350.375;14.4831;-31.5
0;196;392;9;439;0.011;0.0439268;0.161117;14.6956;0.663487;350.375;14.6956;-31.5
1;196;392;9;1760;-0.022;0.0109267;-0.322234;23.6081;0.165042;350.375;23.6081;-31.5
1;196;392;9;1770;-0.014;0.0189267;-0.205058;23.7331;0.285877;350.375;23.7331;-31.5
0;196;392;11;1901;0.036;0.0689268;0.527292;7.37064;1.0411;350.375;7.37062;-49
0;196;392;11;1914;0.034;0.0669268;0.497998;7.53313;1.01089;350.375;7.53312;-49
0;196;392;11;1921;0.028;0.0609268;0.410116;7.62063;0.920262;350.375;7.62062;-49
0;224;449;5;353;-0.051;-0.0166397;-0.687633;85.6386;-0.233231;325.175;85.6387;4.5
2;252;505;1;2038;-0.045;-0.00585617;-0.554355;117.122;-0.0743827;299.975;117.122;40.5
2;252;505;1;667;0.014;0.0531438;0.172466;125.585;0.675012;299.975;125.585;40.5
2;300;601;7;2003;-0.043;-0.00449876;-0.529717;116.644;-0.0573345;299.975;116.644;244.75
2;300;601;8;2031;0.026;0.0645012;0.320294;116.994;0.822037;299.975;116.994;237.25
2;301;603;6;121;0.019;0.0567317;0.245119;118.316;0.75213;312.575;118.316;252.25
2;301;603;6;124;0.021;0.0587317;0.270921;118.353;0.778645;312.575;118.353;252.25
2;303;607;6;424;-0.028;0.00647677;-0.39382;122.095;0.0938077;337.775;122.095;274.75
2;303;607;6;442;-0.014;0.0204768;-0.19691;122.32;0.29658;337.775;122.32;274.75
2;303;607;7;487;0.055;0.0894768;0.773575;122.883;1.29596;337.775;122.883;266.25
2;304;609;6;577;-0.018;0.0140911;-0.263646;124.421;0.215507;350.375;124.421;286
2;304;609;7;589;0.012;0.0440912;0.175764;124.571;0.67432;350.375;124.571;277
2;305;611;6;728;0.014;0.0461016;0.213206;125.9;0.712427;362.975;125.9;289
1;321;643;12;1679;-0.014;0.0194797;-0.19691;94.1828;0.282024;337.775;94.1827;-162.25
1;321;643;13;1687;-0.008;0.0254797;-0.11252;94.2828;0.368891;337.775;94.2827;-170.75
1;322;645;13;1762;-0.024;0.00876361;-0.351528;95.6331;0.131797;350.375;95.6331;-177
1;322;645;13;1784;-0.008;0.0247636;-0.117176;95.9081;0.372424;350.375;95.9081;-177
1;323;647;13;1864;0.012;0.043369;0.182748;96.4998;0.67875;362.975;96.4998;-178
1;323;647;13;1862;0.011;0.042369;0.167519;96.4748;0.663099;362.975;96.4748;-178
2;330;660;14;1828;0.052;0.0896595;0.640588;42.4562;1.14574;299.975;42.4561;192.25
1;333;667;12;1662;-0.018;0.0162549;-0.25317;93.9703;0.234152;337.775;93.9702;223.75
1;333;667;12;1753;0.042;0.076255;0.59073;95.1078;1.09845;337.775;95.1077;223.75
3;355;711;10;1605;0.053;0.088721;0.683753;129.266;1.1825;312.575;129.266;-259.75
3;355;711;10;1721;-0.038;-0.00227903;-0.490238;130.716;-0.0303757;312.575;130.715;-259.75
3;356;713;12;1883;-0.028;0.00719044;-0.377524;133.138;0.0998148;325.175;133.138;-287.5
0;357;715;6;94;-0.027;0.00630849;-0.379755;81.9703;0.0913522;337.775;81.9702;-249.25
3;357;715;12;29;-0.044;-0.0106915;-0.61886;135.158;-0.154822;337.775;135.158;-300.25
3;357;715;12;29;-0.046;-0.0126915;-0.64699;135.158;-0.183784;337.775;135.158;-300.25
2;357;715;15;1578;-0.024;0.00930849;-0.33756;110.92;0.134795;337.775;110.92;-325.25
2;357;715;15;1743;-0.02;0.0133085;-0.2813;112.983;0.192718;337.775;112.983;-325.25
2;357;715;15;1786;0.01;0.0433085;0.14065;113.52;0.627143;337.775;113.52;-325.25
2;359;719;1;651;-0.033;-0.00198638;-0.502557;124.937;-0.0308701;362.975;124.937;-217
1;359;719;2;386;-0.048;-0.0169864;-0.730992;103.625;-0.263983;362.975;103.625;-226
1;359;719;2;432;-0.022;0.00901362;-0.335038;104.2;0.140079;362.975;104.2;-226
2;408;817;3;1803;-0.015;0.0232259;-0.184785;114.144;0.293454;299.975;114.144;-83.25
0;438;877;13;229;0.002;0.0412272;0.024638;84.0687;0.519706;299.975;84.0687;-158.25
0;438;877;13;242;0.012;0.0512272;0.147828;84.2312;0.645764;299.975;84.2312;-158.25
0;440;881;14;463;0.008;0.0437251;0.107864;86.9885;0.607877;325.175;86.9885;-172.5
0;440;881;14;467;0.012;0.0477251;0.161796;87.0385;0.663486;325.175;87.0385;-172.5
0;441;883;14;558;0.009;0.0427435;0.126585;87.7703;0.622512;337.775;87.7703;-179.25
0;441;883;14;564;0.013;0.0467435;0.182845;87.8453;0.680767;337.775;87.8453;-179.25
0;442;885;14;663;-0.008;0.0253725;-0.117176;89.4956;0.379756;350.375;89.4956;-186
1;442;885;14;1402;0.001;0.0343725;0.014647;91.1331;0.514461;350.375;91.1331;-186
1;442;885;14;1408;-0.052;-0.0186275;-0.761644;91.2081;-0.278803;350.375;91.2081;-186
0;443;887;14;1958;-0.062;-0.0305727;-0.944198;79.6748;-0.481623;362.975;79.6748;-187
0;443;887;14;492;-0.031;0.000427268;-0.472099;86.9498;0.00673091;362.975;86.9498;-187
1;443;887;14;1941;0.029;0.0604273;0.441641;97.4623;0.951932;362.975;97.4623;-187
1;443;887;15;1999;0.033;0.0644273;0.502557;98.1873;1.01495;362.975;98.1873;-195.75
2;443;887;15;1521;0.036;0.0674273;0.548244;110.212;1.06221;362.975;110.212;-195.75
1;472;944;1;2001;-0.037;-0.00366964;-0.541939;26.6206;-0.0550782;350.375;26.6206;-69
1;472;944;1;535;-0.054;-0.0206696;-0.790938;33.8956;-0.310234;350.375;33.8956;-69
1;472;944;1;613;0.001;0.0343304;0.014647;34.8706;0.51527;350.375;34.8706;-69
1;472;944;2;1412;-0.061;-0.0276696;-0.893467;19.2581;-0.415298;350.375;19.2581;-78
0;472;944;15;1855;0.031;0.0643304;0.454057;6.79564;0.965544;350.375;6.79563;-194.25
1;480;960;12;310;-0.043;-0.00467204;-0.529717;31.0812;-0.059439;299.975;31.0812;207.25
1;480;960;13;329;0.037;0.075328;0.455803;31.3187;0.958344;299.975;31.3187;199.75
1;480;960;13;332;0.041;0.079328;0.505079;31.3562;1.00923;299.975;31.3562;199.75
1;480;960;15;2007;-0.022;0.016328;-0.271018;26.6937;0.207729;299.975;26.6937;184.75
2;481;962;8;1443;-0.026;0.0111432;-0.335426;37.2406;0.147057;312.575;37.2406;237.25
1;481;962;9;789;0.011;0.0481432;0.141911;36.6656;0.635344;312.575;36.6656;229.75
2;481;962;9;1395;0.01;0.0471432;0.12901;36.6406;0.622147;312.575;36.6406;229.75
1;481;962;13;58;-0.026;0.0111432;-0.335426;27.5281;0.147057;312.575;27.5281;199.75
3;481;962;14;1814;-0.021;0.0161432;-0.270921;59.8781;0.213041;312.575;59.8781;192.25
1;482;964;13;212;-0.022;0.0123237;-0.296626;29.851;0.174122;325.175;29.851;207.5
1;482;964;13;218;-0.018;0.0163237;-0.242694;29.926;0.230638;325.175;29.926;207.5
0;482;965;13;1808;-0.057;-0.0226763;-0.768531;78.201;-0.320392;325.175;78.201;207.5
0;482;965;13;1856;-0.023;0.0113237;-0.310109;78.801;0.159993;325.175;78.801;207.5
0;488;976;3;1703;-0.052;-0.017057;-0.701116;4.88848;-0.238426;325.175;4.8885;156.5
0;510;1020;8;69;-0.044;-0.00570489;-0.542036;10.0687;-0.0727665;299.975;10.0687;237.25
0;510;1020;8;353;-0.042;-0.00370489;-0.517398;13.6187;-0.0472563;299.975;13.6187;237.25
0;510;1020;9;121;-0.045;-0.00670489;-0.554355;10.7187;-0.0855216;299.975;10.7187;229.75
3;511;1022;5;4;-0.037;0.00156994;-0.477337;62.8531;0.0202911;312.575;62.8531;259.75
3;511;1022;5;426;-0.027;0.0115699;-0.348327;68.1281;0.149539;312.575;68.1281;259.75
3;511;1022;5;432;-0.029;0.00956994;-0.374129;68.2031;0.123689;312.575;68.2031;259.75
3;511;1022;6;1846;0.005;0.0435699;0.064505;60.2781;0.563131;312.575;60.2781;252.25
3;511;1022;6;1899;0.039;0.0775699;0.503139;60.9406;1.00257;312.575;60.9406;252.25
2;512;1025;3;61;-0.055;-0.018742;-0.741565;117.963;-0.25691;325.175;117.963;287.5
2;512;1025;3;323;-0.015;0.021258;-0.202245;121.238;0.291398;325.175;121.238;287.5
3;512;1025;3;1398;-0.05;-0.013742;-0.67415;127.076;-0.188372;325.175;127.076;287.5
3;512;1025;3;1431;-0.025;0.011258;-0.337075;127.488;0.154321;325.175;127.488;287.5
0;524;1048;6;300;-0.036;-0.00126022;-0.485388;12.9761;-0.0179398;325.175;12.9761;-4.5
0;15;31;11;584;-0.039;0.0076755;-0.548535;88.0833;0.0935594;337.775;88.0833;-49
1;15;31;11;1398;-0.019;0.0276755;-0.267235;90.6582;0.337347;337.775;90.6582;-49
1;15;31;11;1464;0.055;0.101676;0.773575;91.4833;1.23936;337.775;91.4832;-49
3;16;33;9;406;-0.016;0.0159183;-0.234352;140.283;0.242614;350.375;140.283;-31.5
2;30;60;0;412;-0.03;-0.0267057;-0.36957;50.3562;-3.60869;299.975;50.3562;297.25
2;37;74;4;1606;0.031;0.0668883;0.399931;39.2781;0.896224;312.575;39.2781;143.25
2;37;74;4;1620;0.049;0.0848883;0.632149;39.4531;1.1374;312.575;39.4531;143.25
2;38;76;4;542;-0.036;-0.00124117;-0.485388;51.976;-0.0174906;325.175;51.976;148.5
2;38;77;4;1823;-0.043;-0.00824117;-0.579769;114.388;-0.116135;325.175;114.389;148.5
1;38;77;5;1992;-0.03;0.00475883;-0.40449;98.501;0.0670615;325.175;98.501;140.5
1;38;77;5;170;-0.017;0.0177588;-0.229211;101.326;0.250258;325.175;101.326;140.5
0;39;79;4;1381;-0.035;-0.00533392;-0.492275;72.4578;-0.0846674;337.775;72.4578;153.75
1;47;94;8;1862;0.02;0.0522123;0.30458;24.4748;0.815771;362.975;24.4748;-22.5
1;47;94;8;305;-0.035;-0.00278769;-0.533015;30.6123;-0.0435553;362.975;30.6123;-22.5
3;47;95;5;1831;-0.037;-0.00478769;-0.563473;132.087;-0.0748035;362.975;132.087;4.5
3;47;95;5;1943;-0.038;-0.00578769;-0.578702;133.487;-0.0904276;362.975;133.487;4.5
3;47;95;5;48;-0.028;0.00421231;-0.426412;135.4;0.0658135;362.975;135.4;4.5
2;66;132;15;785;0.04;0.0785388;0.49276;55.0187;0.995353;299.975;55.0187;60.75
2;72;145;9;1480;-0.033;0.00567754;-0.406527;110.147;0.0718847;299.975;110.147;-31.5
2;72;145;10;1518;-0.055;-0.0163225;-0.677545;110.622;-0.206662;299.975;110.622;-40.5
3;73;146;0;1884;0.023;0.0601294;0.296723;60.7137;0.796063;312.575;60.7137;49
3;73;146;0;1899;0.034;0.0711294;0.438634;60.9012;0.941693;312.575;60.9012;49
3;74;148;1;8;-0.009;0.026489;-0.121347;63.3261;0.369608;325.175;63.3261;40.5
3;75;150;2;1996;-0.019;0.0155785;-0.267235;62.1333;0.225139;337.775;62.1332;31.5
2;76;152;3;595;-0.05;-0.0167023;-0.73235;52.6456;-0.25136;350.375;52.6456;22.5
2;80;160;0;352;-0.032;0.00313016;-0.431456;49.601;0.043796;325.175;49.601;-60.75
2;80;160;0;360;-0.027;0.00813016;-0.364041;49.701;0.113754;325.175;49.701;-60.75
2;80;160;1;334;-0.035;0.000130159;-0.471905;49.376;0.00182114;325.175;49.376;-68.5
2;80;160;2;330;-0.063;-0.0278698;-0.849429;49.326;-0.389944;325.175;49.326;-76.5
2;80;160;3;310;-0.03;0.00513016;-0.40449;49.076;0.0717792;325.175;49.076;-84.5
2;80;160;4;316;-0.03;0.00513016;-0.40449;49.151;0.0717792;325.175;49.151;-92.5
0;102;204;11;1437;-0.024;0.014499;-0.295656;1.60998;0.184398;299.975;1.60993;-49
1;133;266;10;216;0.059;0.0954919;0.761159;29.4637;1.28242;312.575;29.4637;-40.5
1;133;266;10;245;0.063;0.0994919;0.812763;29.8262;1.33614;312.575;29.8262;-40.5
2;134;268;11;60;0.005;0.0411887;0.067415;45.9761;0.573613;325.175;45.9762;-49
0;136;273;11;1798;0.003;0.0359523;0.043941;78.0831;0.548494;350.375;78.0832;-49
0;136;273;11;1848;0.04;0.0729523;0.58588;78.7081;1.11297;350.375;78.7082;-49
1;155;311;0;1435;-0.015;0.0163753;-0.228435;91.1373;0.256046;362.975;91.1373;342.75
3;155;311;0;1542;-0.017;0.0143753;-0.258893;128.475;0.224774;362.975;128.475;342.75
2;168;337;5;1900;0.037;0.0764149;0.455803;115.356;0.970356;299.975;115.356;-98.25
2;168;337;5;1893;0.031;0.0704149;0.381889;115.269;0.894165;299.975;115.269;-98.25
2;169;339;6;37;0.036;0.0733195;0.464436;117.266;0.973696;312.575;117.266;-105.75
2;170;341;6;218;0.037;0.0730064;0.498871;119.926;1.02036;325.175;119.926;-108.5
2;170;341;6;235;0.06;0.0960064;0.80898;120.138;1.34182;325.175;120.138;-108.5
2;171;343;6;409;0.036;0.0699726;0.50634;121.908;1.02011;337.775;121.908;-111.25
2;171;343;6;407;0.034;0.0679726;0.47821;121.883;0.990956;337.775;121.883;-111.25
2;172;345;6;560;0.03;0.0629283;0.43941;124.208;0.959977;350.375;124.208;-114
2;172;345;6;565;0.034;0.0669283;0.497998;124.271;1.021;350.375;124.271;-114
